group,guidance_factor,target,sample_id,cif_path,readable,composition_valid,structure_valid,structure_comp_valid,min_distance,volume,volume_per_atom,num_atoms,metal_like_proxy,unique,novel,energy_above_hull_per_atom,stable,metastable,thermo_success,thermo_fail_reason,predicted_dft_dielectric_scalar,prediction_success,prediction_error
fixed_film__g3__t8,3,8,38,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00038.cif,True,True,True,True,1.449020183787268,210.3653396535157,17.530444971126304,12,False,True,True,,,,False,,2.5870878488545244,True,
fixed_film__g3__t8,3,8,39,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00039.cif,True,True,True,True,2.099486056506919,409.6297451631556,25.601859072697223,16,False,True,True,,,,False,,7.58112679036955,True,
fixed_film__g3__t8,3,8,40,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00040.cif,True,True,True,True,2.574209826268145,86.61479143073208,43.30739571536604,2,False,True,True,,,,False,,10.255568814476192,True,
fixed_film__g3__t8,3,8,41,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00041.cif,True,True,True,True,2.698327310501812,128.87434459810223,25.774868919620445,5,True,True,True,,,,False,,13.825256615152997,True,
fixed_film__g3__t8,3,8,42,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00042.cif,True,True,True,True,2.203467915942326,366.5937826952113,22.912111418450703,16,False,True,True,,,,False,,13.775293522689092,True,
fixed_film__g3__t8,3,8,43,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00043.cif,True,True,True,True,1.90166351842098,145.32738630045353,14.532738630045351,10,False,True,True,,,,False,,5.5284363133312455,True,
fixed_film__g3__t8,3,8,44,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00044.cif,True,False,True,False,2.5822960106244026,281.9641592475288,28.19641592475288,10,False,True,True,,,,False,,9.206947842585103,True,
fixed_film__g3__t8,3,8,45,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00045.cif,True,True,True,True,2.211192647513282,99.42731844899316,16.57121974149886,6,False,True,True,,,,False,,5.229157269843807,True,
fixed_film__g3__t8,3,8,46,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00046.cif,True,True,True,True,1.4951974183778294,196.2654913112895,17.84231739193541,11,False,True,True,,,,False,,3.368238908984171,True,
fixed_film__g3__t8,3,8,48,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00048.cif,True,True,True,True,2.277412309023453,200.760485462394,25.09506068279925,8,False,True,True,,,,False,,13.242431194340668,True,
fixed_film__g3__t8,3,8,49,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00049.cif,True,True,True,True,2.312951999063361,197.39859472071976,24.67482434008997,8,False,True,True,,,,False,,12.012292332852937,True,
fixed_film__g3__t8,3,8,50,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00050.cif,True,True,True,True,2.4308371977501837,341.181626929216,28.43180224410133,12,False,True,True,,,,False,,6.699416830232227,True,
fixed_film__g3__t8,3,8,51,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00051.cif,True,True,True,True,2.431446280814428,235.87306700659465,26.20811855628829,9,False,True,True,,,,False,,11.379173160467888,True,
fixed_film__g3__t8,3,8,52,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00052.cif,True,False,True,False,2.3327709004133945,322.4904002138804,29.317309110352763,11,False,True,True,,,,False,,11.491723888088709,True,
fixed_film__g3__t8,3,8,53,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00053.cif,True,True,True,True,1.1426730859155934,610.7991345815477,33.93328525453043,18,False,True,True,,,,False,,1.9231300686634825,True,
fixed_film__g3__t8,3,8,54,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00054.cif,True,True,True,True,2.1831662462306025,376.0271015315265,20.89039452952925,18,False,True,True,,,,False,,8.529378406561387,True,
fixed_film__g3__t8,3,8,55,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00055.cif,True,True,True,True,2.476698981322468,321.3352563439728,26.7779380286644,12,False,True,True,,,,False,,7.190417758108912,True,
fixed_film__g3__t8,3,8,56,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00056.cif,True,True,True,True,2.487206638639352,106.97452451847607,26.74363112961902,4,False,True,True,,,,False,,8.123819806100938,True,
fixed_film__g3__t8,3,8,57,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00057.cif,True,True,True,True,2.459231557523145,129.6174497147138,25.92348994294276,5,False,True,True,,,,False,,12.69436183789531,True,
fixed_film__g3__t8,3,8,58,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00058.cif,True,True,True,True,2.452209947482944,609.9616463674699,33.88675813152611,18,False,True,True,,,,False,,11.03060954696872,True,
fixed_film__g3__t8,3,8,59,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00059.cif,True,False,True,False,2.4487165766444114,342.7574595708012,31.15976905189101,11,False,True,True,,,,False,,7.756850082151009,True,
fixed_film__g3__t8,3,8,60,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00060.cif,True,True,True,True,2.3972799784662886,115.73820698042476,28.934551745106187,4,False,True,True,,,,False,,13.275867146486029,True,
fixed_film__g3__t8,3,8,61,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00061.cif,True,True,True,True,2.167859250744647,362.7932241910231,25.913801727930224,14,False,True,True,,,,False,,6.595511326772868,True,
fixed_film__g3__t8,3,8,62,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00062.cif,True,True,True,True,2.4887644811618914,293.8975905359697,26.717962775997247,11,False,True,True,,,,False,,11.968190258694046,True,
fixed_film__g3__t8,3,8,63,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00063.cif,True,True,True,True,2.300874541548681,289.524708858631,32.169412095403445,9,False,True,True,,,,False,,4.783613460972976,True,
fixed_film__g3__t8,3,8,64,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00064.cif,True,False,True,False,2.1516494447458294,114.4976468993205,16.35680669990293,7,False,True,True,,,,False,,9.661359959799292,True,
fixed_film__g3__t8,3,8,65,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00065.cif,True,True,True,True,2.128792312234341,154.46625271273652,25.744375452122757,6,False,True,True,,,,False,,3.8814804652774897,True,
fixed_film__g3__t8,3,8,66,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00066.cif,True,True,True,True,1.9965714213899188,488.1527675588784,24.40763837794392,20,False,True,True,,,,False,,6.487447464442897,True,
fixed_film__g3__t8,3,8,67,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00067.cif,True,True,True,True,2.400063787047261,286.70194517038794,23.891828764198998,12,False,True,True,,,,False,,10.908242212894196,True,
fixed_film__g3__t8,3,8,68,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00068.cif,True,False,True,False,2.2724295406647,138.91461849284175,34.72865462321044,4,False,True,True,,,,False,,8.201677794525887,True,
fixed_film__g3__t8,3,8,69,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00069.cif,True,True,True,True,1.3130245263047486,359.43667893952664,17.971833946976332,20,False,True,True,,,,False,,2.948344680092502,True,
fixed_film__g3__t8,3,8,70,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00070.cif,True,True,True,True,1.8684226805972688,359.0411251250118,19.946729173611764,18,False,True,True,,,,False,,4.223300319652523,True,
fixed_film__g3__t8,3,8,71,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00071.cif,True,False,True,False,2.176213961678461,239.16394219753371,39.86065703292229,6,False,True,True,,,,False,,4.304165406784712,True,
fixed_film__g3__t8,3,8,72,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00072.cif,True,True,True,True,1.4435931923802847,212.1610684180064,21.21610684180064,10,False,True,True,,,,False,,2.6212577876066736,True,
fixed_film__g3__t8,3,8,73,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00073.cif,True,False,True,False,2.3329149384153878,634.2728191440226,39.64205119650141,16,False,True,True,,,,False,,4.469823545135729,True,
fixed_film__g3__t8,3,8,74,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00074.cif,True,True,True,True,2.789234658639762,96.45730059866806,24.11432514966701,4,True,True,True,,,,False,,13.824217360274462,True,
fixed_film__g3__t8,3,8,75,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00075.cif,True,True,True,True,2.5157166218169165,281.7345789820912,35.2168223727614,8,False,True,True,,,,False,,4.346069036058636,True,
fixed_film__g3__t8,3,8,76,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00076.cif,True,True,True,True,2.925478877957257,49.70199090787784,24.85099545393892,2,False,True,True,,,,False,,11.434065074642836,True,
fixed_film__g3__t8,3,8,77,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00077.cif,True,True,True,True,1.3773918459470111,150.49223200499426,16.72135911166603,9,False,True,True,,,,False,,7.492351686568607,True,
fixed_film__g3__t8,3,8,78,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00078.cif,True,True,True,True,2.26713806804592,276.17612606593593,34.52201575824199,8,False,True,True,,,,False,,5.579065018501843,True,
fixed_film__g3__t8,3,8,79,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00079.cif,True,True,True,True,1.372582313362253,147.47105773450852,9.216941108406782,16,False,True,True,,,,False,,4.465675970382005,True,
fixed_film__g3__t8,3,8,80,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00080.cif,True,True,True,True,2.355182146171906,314.959190012865,31.495919001286502,10,False,True,True,,,,False,,6.730882908645583,True,
fixed_film__g3__t8,3,8,81,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00081.cif,True,True,True,True,1.7476691169309286,552.2823012479746,27.61411506239873,20,False,True,True,,,,False,,8.841435725512037,True,
fixed_film__g3__t8,3,8,82,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00082.cif,True,True,True,True,2.035371297171542,137.45167789395057,22.908612982325096,6,False,True,True,,,,False,,4.465939941553486,True,
fixed_film__g3__t8,3,8,83,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00083.cif,True,True,True,True,1.9443776061278848,249.14906588283336,20.762422156902783,12,False,True,True,,,,False,,5.3579225900425245,True,
fixed_film__g3__t8,3,8,84,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00084.cif,True,True,True,True,2.2918578490262287,586.9422544655755,32.607903025865305,18,False,True,True,,,,False,,12.068778555659264,True,
fixed_film__g3__t8,3,8,85,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00085.cif,True,True,True,True,2.297727531150623,246.1115217822509,20.509293481854243,12,False,True,True,,,,False,,8.679134043319976,True,
fixed_film__g3__t8,3,8,86,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00086.cif,True,True,True,True,2.2750484502161537,358.92569919956463,25.637549942826045,14,False,True,True,,,,False,,5.90764723495544,True,
fixed_film__g3__t8,3,8,87,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00087.cif,True,True,True,True,2.03903457580836,238.03713793737128,19.836428161447603,12,False,True,True,,,,False,,10.478898226348369,True,
fixed_film__g3__t8,3,8,88,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00088.cif,True,True,True,True,2.24246576100069,654.4048009140638,32.72024004570319,20,False,True,True,,,,False,,4.8987755631454135,True,
fixed_film__g3__t8,3,8,89,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00089.cif,True,False,True,False,2.214139726156727,480.6365235163568,30.0397827197723,16,False,True,True,,,,False,,6.238292905966767,True,
fixed_film__g3__t8,3,8,90,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00090.cif,True,True,True,True,2.0238598627908617,402.5255760641031,28.751826861721646,14,False,True,True,,,,False,,4.780504906007739,True,
fixed_film__g3__t8,3,8,91,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00091.cif,True,True,True,True,2.844595402097658,84.19908081325545,28.06636027108515,3,True,True,True,,,,False,,13.018687478595629,True,
fixed_film__g3__t8,3,8,92,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00092.cif,True,True,True,True,2.617447261102183,116.26531937994254,23.25306387598851,5,True,True,True,,,,False,,12.16945635609725,True,
fixed_film__g3__t8,3,8,93,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00093.cif,True,False,True,False,2.388989501003515,232.61680609448464,33.23097229921209,7,False,True,True,,,,False,,4.581475440472228,True,
fixed_film__g3__t8,3,8,94,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00094.cif,True,True,True,True,2.2661419254040585,284.5476955727734,28.45476955727734,10,False,True,True,,,,False,,7.724830235721687,True,
fixed_film__g3__t8,3,8,95,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00095.cif,True,True,True,True,1.186018342751512,299.84015718388,18.7400098239925,16,False,True,True,,,,False,,2.8504938527142607,True,
fixed_film__g3__t8,3,8,96,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00096.cif,True,True,True,True,1.4500847897387186,192.0921575512284,32.0153595918714,6,False,True,True,,,,False,,2.353861066979194,True,
fixed_film__g3__t8,3,8,97,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00097.cif,True,True,True,True,1.4702301836828668,306.30993987794733,16.12157578304986,19,False,True,True,,,,False,,3.7836979012874,True,
fixed_film__g3__t8,3,8,98,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00098.cif,True,True,True,True,1.1781825401942625,434.9382398881121,24.16323554933956,18,False,True,True,,,,False,,2.722947259918088,True,
fixed_film__g3__t8,3,8,99,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00099.cif,True,True,True,True,2.014025650289507,497.7266462849551,27.65148034916417,18,False,True,True,,,,False,,5.995363706764688,True,
fixed_film__g3__t8,3,8,100,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00100.cif,True,True,True,True,2.452947331413484,192.67577126158045,27.525110180225777,7,False,True,True,,,,False,,7.409370100570012,True,
fixed_film__g3__t8,3,8,101,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00101.cif,True,True,True,True,2.473050609361592,167.82850208873955,20.978562761092444,8,False,True,True,,,,False,,14.292442318245056,True,
fixed_film__g3__t8,3,8,102,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00102.cif,True,True,True,True,1.3182792917592403,175.0950342937763,14.591252857814691,12,False,True,True,,,,False,,3.795669085606165,True,
fixed_film__g3__t8,3,8,103,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00103.cif,True,True,True,True,1.7443453658806405,242.42178893221515,12.121089446610757,20,False,True,True,,,,False,,5.106232940545692,True,
fixed_film__g3__t8,3,8,104,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00104.cif,True,True,True,True,1.2588115649920322,178.21545498946108,14.851287915788424,12,False,True,True,,,,False,,2.4479836316300374,True,
fixed_film__g3__t8,3,8,105,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00105.cif,True,True,True,True,2.227105542496079,71.2604628996665,23.753487633222168,3,False,True,True,,,,False,,12.201858902067135,True,
fixed_film__g3__t8,3,8,106,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00106.cif,True,True,True,True,1.9867024831328408,327.98319058040545,23.427370755743247,14,False,True,True,,,,False,,4.7753330854357765,True,
fixed_film__g3__t8,3,8,107,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00107.cif,True,False,True,False,2.366370911413913,456.5686170328454,35.12066284868042,13,False,True,True,,,,False,,6.736512574435096,True,
fixed_film__g3__t8,3,8,108,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00108.cif,True,True,True,True,2.068472727811658,156.39380289722996,13.032816908102497,12,False,True,True,,,,False,,5.133421263092148,True,
fixed_film__g3__t8,3,8,109,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00109.cif,True,True,True,True,1.2396680922128165,365.94811221070535,20.33045067837252,18,False,True,True,,,,False,,3.263067521547113,True,
fixed_film__g3__t8,3,8,110,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00110.cif,True,True,True,True,1.9943350900493413,540.4350064136969,38.602500458121206,14,False,True,True,,,,False,,5.385541880039999,True,
fixed_film__g3__t8,3,8,111,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00111.cif,True,False,True,False,2.663128838238628,224.1795945601992,28.022449320024897,8,False,True,True,,,,False,,11.911713782420316,True,
fixed_film__g3__t8,3,8,112,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00112.cif,True,True,True,True,2.4486609621783986,119.1312745501034,23.82625491002068,5,False,True,True,,,,False,,9.457299096350676,True,
fixed_film__g3__t8,3,8,113,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00113.cif,True,False,True,False,2.6560243815994107,262.5163501192131,32.81454376490164,8,False,True,True,,,,False,,10.273350830915165,True,
fixed_film__g3__t8,3,8,114,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00114.cif,True,True,True,True,2.0097449516764763,442.75501810045546,31.62535843574682,14,False,True,True,,,,False,,4.474005354475483,True,
fixed_film__g3__t8,3,8,115,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00115.cif,True,True,True,True,2.346950948954881,355.433760551958,29.6194800459965,12,False,True,True,,,,False,,10.816212893704886,True,
fixed_film__g3__t8,3,8,116,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00116.cif,True,True,True,True,2.420266826404905,233.06744578455528,29.13343072306941,8,False,True,True,,,,False,,6.234822843804053,True,
fixed_film__g3__t8,3,8,117,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00117.cif,True,True,True,True,2.240100655138858,499.7072385379501,29.394543443408825,17,False,True,True,,,,False,,7.957058308395131,True,
fixed_film__g3__t8,3,8,119,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00119.cif,True,True,True,True,1.63548236947806,526.6500218520227,26.332501092601134,20,False,True,True,,,,False,,7.228198607525617,True,
fixed_film__g3__t8,3,8,120,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00120.cif,True,False,True,False,1.1128752220920823,386.2078416628337,19.31039208314169,20,False,True,True,,,,False,,3.9357071976832536,True,
fixed_film__g3__t8,3,8,121,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00121.cif,True,True,True,True,2.3314820980411235,433.0331166542352,33.31023974263348,13,False,True,True,,,,False,,7.156574044666072,True,
fixed_film__g3__t8,3,8,122,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00122.cif,True,False,True,False,2.3827970193088044,581.100716602042,32.283373144557885,18,False,True,True,,,,False,,7.376935096718593,True,
fixed_film__g3__t8,3,8,123,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00123.cif,True,True,True,True,1.9740182125735384,358.32443341309875,35.83244334130988,10,False,True,True,,,,False,,3.95999627453293,True,
fixed_film__g3__t8,3,8,124,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00124.cif,True,True,True,True,1.8288338545154013,339.8037808031128,24.271698628793768,14,False,True,True,,,,False,,9.252558117028531,True,
fixed_film__g3__t8,3,8,125,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00125.cif,True,True,True,True,2.0156485178049537,640.4577628075856,32.02288814037928,20,False,True,True,,,,False,,8.392921357161441,True,
fixed_film__g3__t8,3,8,126,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00126.cif,True,True,True,True,2.447788417217178,408.8215200448479,31.44780923421907,13,False,True,True,,,,False,,11.066020972166667,True,
fixed_film__g3__t8,3,8,127,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g3__t8/cifs/sample_00127.cif,True,True,True,True,1.2800385620435075,157.78034602465146,15.778034602465146,10,False,True,True,,,,False,,3.671928072338716,True,
fixed_film__g4__t2,4,2,0,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g4__t2/cifs/sample_00000.cif,True,True,True,True,1.4438660496141635,411.965678974062,102.9914197435155,4,False,True,True,,,,False,,2.168122637819893,True,
fixed_film__g4__t2,4,2,1,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g4__t2/cifs/sample_00001.cif,True,False,True,False,1.112567618106842,1596.3344634408236,79.81672317204118,20,False,True,True,,,,False,,1.5623385030856027,True,
fixed_film__g4__t2,4,2,2,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g4__t2/cifs/sample_00002.cif,True,True,True,True,1.830764138875524,141.54909228623626,17.693636535779532,8,False,True,True,,,,False,,2.407173294715468,True,
fixed_film__g4__t2,4,2,3,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g4__t2/cifs/sample_00003.cif,True,True,True,True,1.3853711241967896,171.51400743305467,21.439250929131838,8,False,True,True,,,,False,,2.8245865380259545,True,
fixed_film__g4__t2,4,2,4,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g4__t2/cifs/sample_00004.cif,True,True,True,True,2.029416296844044,43.83014541941501,21.915072709707506,2,False,True,True,,,,False,,7.992435895064759,True,
fixed_film__g4__t2,4,2,5,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g4__t2/cifs/sample_00005.cif,True,True,True,True,1.4240608957971208,625.3256948685419,39.082855929283866,16,False,True,True,,,,False,,2.627970981307302,True,
fixed_film__g4__t2,4,2,6,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g4__t2/cifs/sample_00006.cif,True,True,True,True,1.3793926240365544,280.4348258119531,35.054353226494136,8,False,True,True,,,,False,,1.2467574731346691,True,
fixed_film__g4__t2,4,2,7,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g4__t2/cifs/sample_00007.cif,True,True,True,True,1.1136203064163683,625.5188473618185,44.67991766870132,14,False,True,True,,,,False,,1.2131118404485333,True,
fixed_film__g4__t2,4,2,8,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g4__t2/cifs/sample_00008.cif,True,True,True,True,1.465271421657929,253.80815242837656,21.15067936903138,12,False,True,True,,,,False,,2.0497491625295514,True,
fixed_film__g4__t2,4,2,9,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g4__t2/cifs/sample_00009.cif,True,False,True,False,1.3984710769380804,597.5357593179489,74.69196991474361,8,False,True,True,,,,False,,1.469113957155615,True,
