relative_path,data_type,workflow,run_id,sample_id_if_applicable,source_label,size_bytes,sha256,notes
data/structures/mattergen/final_guidance_sweep/g0/target4/relaxed/gen_33.cif,cif,mattergen,,,released research data,1351,71b22ae79ee9005df15d056ef6c14a77ecb839d59602304b87019967f43fbd90,
data/structures/mattergen/final_guidance_sweep/g0/target4/relaxed/gen_34.cif,cif,mattergen,,,released research data,1156,3b33a2557a1d3d9912960fdafbbc1ef9a582b371988b7b26cd233381afcc5249,
data/structures/mattergen/final_guidance_sweep/g0/target4/relaxed/gen_35.cif,cif,mattergen,,,released research data,1340,9994b4abb80d4f3e4c134a60c42bb83f917c6c2b2eecdb37cb95c0696ad6e6fd,
data/structures/mattergen/final_guidance_sweep/g0/target4/relaxed/gen_36.cif,cif,mattergen,,,released research data,1329,35ee4c8087875e613963dc3987acd563189153eadc9bc5f619d1b44521fc7071,
data/structures/mattergen/final_guidance_sweep/g0/target4/relaxed/gen_37.cif,cif,mattergen,,,released research data,1700,2247f39522c834aadabd654e8ae0b7e5961eb3f89a81837b5b8ebe1dd8c4581e,
data/structures/mattergen/final_guidance_sweep/g0/target4/relaxed/gen_38.cif,cif,mattergen,,,released research data,2068,9464d37363136c4453cce270aa1b358104141b2ccae59c8b1e770c33680b2726,
data/structures/mattergen/final_guidance_sweep/g0/target4/relaxed/gen_39.cif,cif,mattergen,,,released research data,1700,dac95c5f904ea52c91a38f9625b904e2e58516bda0cced0371cc5b654d10c4e3,
data/structures/mattergen/final_guidance_sweep/g0/target4/relaxed/gen_4.cif,cif,mattergen,,,released research data,977,19302f2db78cc8d903bc730d2f6a94d19f319c6d60d18682b54f15af28a828a2,
data/structures/mattergen/final_guidance_sweep/g0/target4/relaxed/gen_40.cif,cif,mattergen,,,released research data,1341,668b4ccb0a1f8f10eb99bea1c3be9ac36f97e1a5eaafc201dd98e9b8202da603,
data/structures/mattergen/final_guidance_sweep/g0/target4/relaxed/gen_41.cif,cif,mattergen,,,released research data,1874,55d90cf68a8a5912446c4287f23cdab5037691185f35f0f8effb1aee427cc6b8,
data/structures/mattergen/final_guidance_sweep/g0/target4/relaxed/gen_42.cif,cif,mattergen,,,released research data,1324,b5b55ea762b2107f2e42a39b20ce3a43c4b0f97ed6360455efbf14156fa44bc6,
data/structures/mattergen/final_guidance_sweep/g0/target4/relaxed/gen_43.cif,cif,mattergen,,,released research data,1698,84817e13d6be90d272c8e258f3a1228ff847dd97806b7b7860fe41309b4224b4,
data/structures/mattergen/final_guidance_sweep/g0/target4/relaxed/gen_44.cif,cif,mattergen,,,released research data,989,bbb6ff96a68e1ea55165030f38a3c1fdd48f79b91ff159099f7a7e8b7429bb32,
data/structures/mattergen/final_guidance_sweep/g0/target4/relaxed/gen_45.cif,cif,mattergen,,,released research data,1707,e9eee53db7d77d1294307beb56ab68450b6512310c2f068959312fa024096d7d,
data/structures/mattergen/final_guidance_sweep/g0/target4/relaxed/gen_46.cif,cif,mattergen,,,released research data,2078,9b3292fc6cbeb6bc8d179c2e59215212d4a5ff7fcc2e72864944428e80192475,
data/structures/mattergen/final_guidance_sweep/g0/target4/relaxed/gen_47.cif,cif,mattergen,,,released research data,1069,f6faa3c14863c564ecd865a1adc703262bf38baab4c2e7ca3225d9a80cd34872,
data/structures/mattergen/final_guidance_sweep/g0/target4/relaxed/gen_48.cif,cif,mattergen,,,released research data,1524,c0d75806c4af22c76cd89879172ce381af003ac495abaedd899cbbde8c74a2f2,
data/structures/mattergen/final_guidance_sweep/g0/target4/relaxed/gen_49.cif,cif,mattergen,,,released research data,1262,cc0abc1f777fb891014d556874faa6c933d00dbcfd55de385e50c232f6d7d17b,
data/structures/mattergen/final_guidance_sweep/g0/target4/relaxed/gen_5.cif,cif,mattergen,,,released research data,1254,e9322f6c1bd2d6188647d8c218e69347bf00f3c6904a71dab0c4afe8bd01306a,
data/structures/mattergen/final_guidance_sweep/g0/target4/relaxed/gen_50.cif,cif,mattergen,,,released research data,1152,565c76df4492688e56242f43a7f4c1419c2a319a8d17f9f37d771a123605331c,
data/structures/mattergen/final_guidance_sweep/g0/target4/relaxed/gen_51.cif,cif,mattergen,,,released research data,2422,b9f4a8860ecde86a3c4aeb792182c837c8fa9082389b504d18d9330a7fec5e0a,
data/structures/mattergen/final_guidance_sweep/g0/target4/relaxed/gen_52.cif,cif,mattergen,,,released research data,1613,ad1f87c43ab7d8522a0bbc4e2a05f5afd7fbcc88cc1f7b3d308f1ce250ddacac,
data/structures/mattergen/final_guidance_sweep/g0/target4/relaxed/gen_53.cif,cif,mattergen,,,released research data,1705,861fffbbfbe16a95f3439a6540a57d116a5ce631864e487d9847c4ff9bdef869,
data/structures/mattergen/final_guidance_sweep/g0/target4/relaxed/gen_54.cif,cif,mattergen,,,released research data,1173,fd62ebfc7f7432e816a246a8f2123b96afe095b271e8df9ad4e54688aec9ef19,
data/structures/mattergen/final_guidance_sweep/g0/target4/relaxed/gen_55.cif,cif,mattergen,,,released research data,1720,2d090d024d4b622a1167d3c7cf8dfa6df31557c4fdee319955ab3f82922dee3b,
data/structures/mattergen/final_guidance_sweep/g0/target4/relaxed/gen_56.cif,cif,mattergen,,,released research data,1069,500560de895ce14323c9ca3363032202cc31294c2d691db8f2c92135081aa922,
data/structures/mattergen/final_guidance_sweep/g0/target4/relaxed/gen_57.cif,cif,mattergen,,,released research data,1264,eeac61cbcc06bfbb7d3602406b809c61690f9b0579c260834aa9dcd8043830df,
data/structures/mattergen/final_guidance_sweep/g0/target4/relaxed/gen_58.cif,cif,mattergen,,,released research data,2069,88a563231a781ac726fd6b4b9b9f458c42ba6c450fa046c1b3af4e19acfb35ff,
data/structures/mattergen/final_guidance_sweep/g0/target4/relaxed/gen_59.cif,cif,mattergen,,,released research data,1344,6108d728d72b9db3bd8632bbd74f3b65034c7e1060a49243156160f9df4a6d67,
data/structures/mattergen/final_guidance_sweep/g0/target4/relaxed/gen_6.cif,cif,mattergen,,,released research data,1970,225cee18d583597a61d094e3f5c832337fcfc83d9a1fd20eb9731147a45b6026,
data/structures/mattergen/final_guidance_sweep/g0/target4/relaxed/gen_60.cif,cif,mattergen,,,released research data,1427,6431fc31ea5cc599766c8c21ce9f198e8554d9d6d6ee5dae2f22d97517d9ff29,
data/structures/mattergen/final_guidance_sweep/g0/target4/relaxed/gen_61.cif,cif,mattergen,,,released research data,1345,d9c17db16d34501865f1be3bade26939459ab736e7df04445abee813e482f49e,
data/structures/mattergen/final_guidance_sweep/g0/target4/relaxed/gen_62.cif,cif,mattergen,,,released research data,1345,258a9cbe8ce58c132ddd617c9daf648ed093e55cb3d80bad59ce22e631d2af36,
data/structures/mattergen/final_guidance_sweep/g0/target4/relaxed/gen_63.cif,cif,mattergen,,,released research data,1711,2fd23575fb0a1089f07c0020684297b57c1a310391b6fec2be79852931c89ca3,
data/structures/mattergen/final_guidance_sweep/g0/target4/relaxed/gen_64.cif,cif,mattergen,,,released research data,1689,191555c8a301231dafa9aeb251d265e59dda77314bb127f752e4b48a71396b2f,
data/structures/mattergen/final_guidance_sweep/g0/target4/relaxed/gen_65.cif,cif,mattergen,,,released research data,988,0f2a05a0fe189ab092d7fed34ae92ddd28b4a97f8659a75a8e75c02534ed2a54,
data/structures/mattergen/final_guidance_sweep/g0/target4/relaxed/gen_66.cif,cif,mattergen,,,released research data,1348,3e5f6efb6cadb72ec708afd635cfdbd30c83b722b3b03713b742d1db11c33cac,
data/structures/mattergen/final_guidance_sweep/g0/target4/relaxed/gen_67.cif,cif,mattergen,,,released research data,1697,de5c43f8bebb1d391bdbff5aa4865af8b4afd39b46793e479cfdca8a36f65de8,
data/structures/mattergen/final_guidance_sweep/g0/target4/relaxed/gen_68.cif,cif,mattergen,,,released research data,1698,12b0903b9fada959d5ded312c70b64d0bb8be60514f6594566344ed1c6a628f0,
data/structures/mattergen/final_guidance_sweep/g0/target4/relaxed/gen_69.cif,cif,mattergen,,,released research data,1350,984071c0b3c4421b83fd7ce4a5f3c17e41ffb49801b00bd130a86152851592c0,
data/structures/mattergen/final_guidance_sweep/g0/target4/relaxed/gen_7.cif,cif,mattergen,,,released research data,1259,14766b401bda761e9ad7ef7be33c14c83ca9347607b5c8423764cd8fd0118899,
data/structures/mattergen/final_guidance_sweep/g0/target4/relaxed/gen_70.cif,cif,mattergen,,,released research data,1699,de2855474d07ae017aa6dddf00d4a1c0d645a24bcffe63649d79a8a39294752b,
data/structures/mattergen/final_guidance_sweep/g0/target4/relaxed/gen_71.cif,cif,mattergen,,,released research data,990,5d5ed43a9eee3ffd40c54b46e6f250c6d303049afd5a11b08ac125b0cc230b23,
data/structures/mattergen/final_guidance_sweep/g0/target4/relaxed/gen_72.cif,cif,mattergen,,,released research data,1261,b311e4581a7fc987bd3d7a10cdcb7f6c5183d2c9540826a30d9a21ee4552d3ad,
data/structures/mattergen/final_guidance_sweep/g0/target4/relaxed/gen_73.cif,cif,mattergen,,,released research data,2069,6a011567a64a04c219ada3ff14ba79b543b9cc8539225daa1c84c9b0a6e66416,
data/structures/mattergen/final_guidance_sweep/g0/target4/relaxed/gen_74.cif,cif,mattergen,,,released research data,2422,3e13a255047666f1437d076fa409d63f25b1153a9ea7b2961e1d825f000d1ad4,
data/structures/mattergen/final_guidance_sweep/g0/target4/relaxed/gen_75.cif,cif,mattergen,,,released research data,1524,0fa366fcfca5e4fc8338cf37e2b3f76763e201f3371e9731d64fdabda8451bac,
data/structures/mattergen/final_guidance_sweep/g0/target4/relaxed/gen_76.cif,cif,mattergen,,,released research data,1253,f3c95337cd32d7a6decefb2c47e1b527bb529732b46b0f4bd32162599d0f5ff3,
data/structures/mattergen/final_guidance_sweep/g0/target4/relaxed/gen_77.cif,cif,mattergen,,,released research data,1534,5033a5e24ea77aecae89129a07d8656f4cf45d46b4d775bdf7bd8395d81c33db,
data/structures/mattergen/final_guidance_sweep/g0/target4/relaxed/gen_78.cif,cif,mattergen,,,released research data,987,0928aed62f6a9da28da1c6446e97c1bfde3dece59cbddeae536b53ab01e1bcc9,
data/structures/mattergen/final_guidance_sweep/g0/target4/relaxed/gen_79.cif,cif,mattergen,,,released research data,2232,6660bb803926a37c028bd80ec1b7f41209052a0210ae86867ecf94a396e57769,
data/structures/mattergen/final_guidance_sweep/g0/target4/relaxed/gen_8.cif,cif,mattergen,,,released research data,1165,6471f84a455091c2f8bd5e0723f29fd537265038955520081a3e9f339c02aae3,
data/structures/mattergen/final_guidance_sweep/g0/target4/relaxed/gen_80.cif,cif,mattergen,,,released research data,1529,c1969c569c3465bdeeb5e90c7f9fb04d13514e9db36e1b7610753fc84451c8b8,
data/structures/mattergen/final_guidance_sweep/g0/target4/relaxed/gen_81.cif,cif,mattergen,,,released research data,1161,b0c258b8840df1a725b35c76c8ae987d0d3fc1596ccf10f1d73310475e5bdbd7,
data/structures/mattergen/final_guidance_sweep/g0/target4/relaxed/gen_82.cif,cif,mattergen,,,released research data,1338,31dfc27f1761845d688c02714ae06494d234a84d96408d771aa579e6a76d7b48,
data/structures/mattergen/final_guidance_sweep/g0/target4/relaxed/gen_83.cif,cif,mattergen,,,released research data,1707,d8b1876f44905ae5093ee50dfdcdc22b79b9531701118651d42b32596eabc9ff,
data/structures/mattergen/final_guidance_sweep/g0/target4/relaxed/gen_84.cif,cif,mattergen,,,released research data,804,e3b31689352c770a013c3b0c7511ff153f9a87f8fe5955da7a9976870236653e,
data/structures/mattergen/final_guidance_sweep/g0/target4/relaxed/gen_85.cif,cif,mattergen,,,released research data,1150,475f4ca9696203e550e8430db09560175c966e6715ca652e177d5632e8834db4,
data/structures/mattergen/final_guidance_sweep/g0/target4/relaxed/gen_86.cif,cif,mattergen,,,released research data,1078,75e63ebf8adf3138a96b912f70e2d9ca7e12f6cbde8ed28f37c6af737c537cf3,
data/structures/mattergen/final_guidance_sweep/g0/target4/relaxed/gen_87.cif,cif,mattergen,,,released research data,982,22d6f7760f22c089ce96d7646ac7faafe62a8ab2eb625ac56aa36ab33661b9e2,
data/structures/mattergen/final_guidance_sweep/g0/target4/relaxed/gen_88.cif,cif,mattergen,,,released research data,1332,c7242213a18b859dacb8d89e9f464cb61bc84c23077ad2e1145443327ee0d760,
data/structures/mattergen/final_guidance_sweep/g0/target4/relaxed/gen_89.cif,cif,mattergen,,,released research data,1161,8820769812d712cfcaeed924318fa353a71285258e9e07782a6fd639800f969f,
data/structures/mattergen/final_guidance_sweep/g0/target4/relaxed/gen_9.cif,cif,mattergen,,,released research data,1076,e121df243efed783489bbe56064a4f50cfc52d9db0ea6057e3fd9e8d7cbac74f,
data/structures/mattergen/final_guidance_sweep/g0/target4/relaxed/gen_90.cif,cif,mattergen,,,released research data,978,d66245360dc9a57407ab7cef8ab8d98bc3236dc71d1116f3b39020e93d33e3ed,
data/structures/mattergen/final_guidance_sweep/g0/target4/relaxed/gen_91.cif,cif,mattergen,,,released research data,1520,f683bc0a376deacd2fa05eb3343ad0f155e3422564a76d48d59c12b1eb2c3b63,
data/structures/mattergen/final_guidance_sweep/g0/target4/relaxed/gen_92.cif,cif,mattergen,,,released research data,2242,7d98a16d0069d623a0650319281b4eef480d9ae070f31599a90c4582f281bbd3,
data/structures/mattergen/final_guidance_sweep/g0/target4/relaxed/gen_93.cif,cif,mattergen,,,released research data,1347,dacd1719c9d3fd0dfbf9a2be1ed86c7d602cc4d378093643c8677b15ab084094,
data/structures/mattergen/final_guidance_sweep/g0/target4/relaxed/gen_94.cif,cif,mattergen,,,released research data,2420,303fdcb68a8e2fc530a1c7f21c17018be0aed1c7325209f2229b956de586aa9a,
data/structures/mattergen/final_guidance_sweep/g0/target4/relaxed/gen_95.cif,cif,mattergen,,,released research data,1870,b271b6ae514a48ec44ec1f48fae80c4a1defa277d0eae7b4f6dd6203e996268a,
data/structures/mattergen/final_guidance_sweep/g0/target4/relaxed/gen_96.cif,cif,mattergen,,,released research data,989,d5ca2ad4f7005da346fe66e1c50486d33a623ff1605366d9a942ce155de0ff3b,
data/structures/mattergen/final_guidance_sweep/g0/target4/relaxed/gen_97.cif,cif,mattergen,,,released research data,1080,71749ec49d91815254612fe3c3dc14b5e482d378c6b58208493099df97d01928,
data/structures/mattergen/final_guidance_sweep/g0/target4/relaxed/gen_98.cif,cif,mattergen,,,released research data,1791,3185e66de14938528a046ff8e6678dcd83227b60d0384dca6252bad8f539f955,
data/structures/mattergen/final_guidance_sweep/g0/target4/relaxed/gen_99.cif,cif,mattergen,,,released research data,2250,bd2ab14bf05773f64673c30342d3ad8f23440cd304a659e88f04a2badcafd823,
data/structures/mattergen/final_guidance_sweep/g0/target8/generated/gen_0.cif,cif,mattergen,,,released research data,1248,016348b7e74a5b7b0b16b3bf0310f1a26f077e8d27434df72c265278f96f161f,
data/structures/mattergen/final_guidance_sweep/g0/target8/generated/gen_1.cif,cif,mattergen,,,released research data,1344,7d3b0dfeb0f246b94721d61dcb3138dde0e97917908a2936f9bff618cbe3f575,
data/structures/mattergen/final_guidance_sweep/g0/target8/generated/gen_10.cif,cif,mattergen,,,released research data,1339,d88a2144aaa61058fd5ae5810d36f6da0d8ad341f10d76e84e7f237d3f8d6218,
data/structures/mattergen/final_guidance_sweep/g0/target8/generated/gen_100.cif,cif,mattergen,,,released research data,2416,e6d684563c24e2208b98c7a8daae33a8684c90e10431f57c7ba9aa0c5ee7fe1f,
data/structures/mattergen/final_guidance_sweep/g0/target8/generated/gen_101.cif,cif,mattergen,,,released research data,1726,6febb65c254a49d5ab52d0f728e6a576f2ab51653a7d9bc8487257e01300beeb,
data/structures/mattergen/final_guidance_sweep/g0/target8/generated/gen_102.cif,cif,mattergen,,,released research data,1071,00ae1bdea72d129c76f14f5c99053cf0d51afd323542b5ab4ea70e517dd67e16,
data/structures/mattergen/final_guidance_sweep/g0/target8/generated/gen_103.cif,cif,mattergen,,,released research data,1337,f1e74e43dfb04daa032a636f26e2f1b7776d7d5cb68ce0c916b29af7db2f5988,
data/structures/mattergen/final_guidance_sweep/g0/target8/generated/gen_104.cif,cif,mattergen,,,released research data,984,c3a0893522d71765da5e9b0312500444bb698df5c2210b11fed303924db892fe,
data/structures/mattergen/final_guidance_sweep/g0/target8/generated/gen_105.cif,cif,mattergen,,,released research data,2242,434da4914647b33846ffb04ff925ea7d4c52d53a8debbb612e450a1926bdb2b2,
data/structures/mattergen/final_guidance_sweep/g0/target8/generated/gen_106.cif,cif,mattergen,,,released research data,1697,3243bfd65b34555d8e22d7a6bb8d8d87cead7e141973c3c9e0f17e3afdfd3208,
data/structures/mattergen/final_guidance_sweep/g0/target8/generated/gen_107.cif,cif,mattergen,,,released research data,983,d46b075fee6a6fcb2f0a1bc1fb087b12f018affcd3245b8d1cca2c9efe4f2fbc,
data/structures/mattergen/final_guidance_sweep/g0/target8/generated/gen_108.cif,cif,mattergen,,,released research data,1517,4838eb35a8a30a188d136aac64cc554661c981c3f0cbca07777053f3f12eb944,
data/structures/mattergen/final_guidance_sweep/g0/target8/generated/gen_109.cif,cif,mattergen,,,released research data,988,268704aef4e370c8b5c51c024a396eaf3c329075628b075a9d0b3f288d7a58e9,
data/structures/mattergen/final_guidance_sweep/g0/target8/generated/gen_11.cif,cif,mattergen,,,released research data,1695,042065c20ec651beb6ba664cc8b1c47a0b2acd4fb46db607572b330fe6fbdce3,
data/structures/mattergen/final_guidance_sweep/g0/target8/generated/gen_110.cif,cif,mattergen,,,released research data,1697,46be9381793ab914a0abd4d8a20b54cf2e08dab29d08ddca3443412feb706678,
data/structures/mattergen/final_guidance_sweep/g0/target8/generated/gen_111.cif,cif,mattergen,,,released research data,1254,1b22bb51e18d56e275ac405e5330d716b822dd6540bb224a30e1aeaf79b27a90,
data/structures/mattergen/final_guidance_sweep/g0/target8/generated/gen_112.cif,cif,mattergen,,,released research data,1708,10bca806943573ac23b2ae28f594116358e122020bdf33ea1aed6a4dd3d23ce1,
data/structures/mattergen/final_guidance_sweep/g0/target8/generated/gen_113.cif,cif,mattergen,,,released research data,1705,26af180829cb7455c53ed710e394d2ca0becd64dc5adec465f00a0cb18508889,
data/structures/mattergen/final_guidance_sweep/g0/target8/generated/gen_114.cif,cif,mattergen,,,released research data,986,2369783345748d7e5261adbf0ad9b41d6965ae5190ea87397c1eaa70b9e38278,
data/structures/mattergen/final_guidance_sweep/g0/target8/generated/gen_115.cif,cif,mattergen,,,released research data,1163,de2e1d0b7bfd84a882d73ecf806a0954b8c0416b9d4864ad7bd28e3427970b10,
data/structures/mattergen/final_guidance_sweep/g0/target8/generated/gen_116.cif,cif,mattergen,,,released research data,980,83fe09211af0252f1c546bc99eba88edba6aada40d77cb2d020ff672c6a9148c,
data/structures/mattergen/final_guidance_sweep/g0/target8/generated/gen_117.cif,cif,mattergen,,,released research data,1531,7d2e04513e90586fa325cb28b46a3fb0bc6a20e800f6178dc742db9f42abba51,
data/structures/mattergen/final_guidance_sweep/g0/target8/generated/gen_118.cif,cif,mattergen,,,released research data,1346,9beeba82e16ad04a8d4fdad686aa34b4ac41e48f046157b47229f8fc87561bd8,
data/structures/mattergen/final_guidance_sweep/g0/target8/generated/gen_119.cif,cif,mattergen,,,released research data,985,a04c72a5db5ec111c3470d6518a72fcfe5b0d8b756c693723432a16a444e0ff4,
data/structures/mattergen/final_guidance_sweep/g0/target8/generated/gen_12.cif,cif,mattergen,,,released research data,1529,5c50352d1c9b19d5dcc18436160f0c0df7f8e83390d4e5d35d8ef3611b0fd50c,
data/structures/mattergen/final_guidance_sweep/g0/target8/generated/gen_120.cif,cif,mattergen,,,released research data,1343,866217fbad18ccf50ca2542f64142f0c2508beda477bd3f8d5abe236dfb98559,
data/structures/mattergen/final_guidance_sweep/g0/target8/generated/gen_121.cif,cif,mattergen,,,released research data,1268,338f6f12ca710338c90eeb03abde23a2265a7de84fe725110942e18713c565cc,
data/structures/mattergen/final_guidance_sweep/g0/target8/generated/gen_122.cif,cif,mattergen,,,released research data,988,5bf216be18c5fb3ee0a8f953fe0a4332da35cda1b081c1a2e2635984f0397736,
data/structures/mattergen/final_guidance_sweep/g0/target8/generated/gen_123.cif,cif,mattergen,,,released research data,894,55bbd5badcab750b932088f6dee03e63958d3acbab866d7784063850e9203db8,
data/structures/mattergen/final_guidance_sweep/g0/target8/generated/gen_124.cif,cif,mattergen,,,released research data,1162,d89ff6b0004abffb1a2ad151ccddd52cce2c1d76d7b4b75b2f654ca5d71521f7,
data/structures/mattergen/final_guidance_sweep/g0/target8/generated/gen_125.cif,cif,mattergen,,,released research data,2436,593c26b19daccef5c8ac1caad002d4eb581f6b7699c4312d51cb1440973cf005,
data/structures/mattergen/final_guidance_sweep/g0/target8/generated/gen_126.cif,cif,mattergen,,,released research data,1346,df0cdaa1e894a0faedc5d71844b227466c34c79ce0afd4861c923656d4835dae,
data/structures/mattergen/final_guidance_sweep/g0/target8/generated/gen_127.cif,cif,mattergen,,,released research data,1347,d16a32204e4bbc313bc768d02a39239117d4a592d9cecd46d6ba2f5d1e8162d4,
data/structures/mattergen/final_guidance_sweep/g0/target8/generated/gen_13.cif,cif,mattergen,,,released research data,1707,e55143519b353559f14e41572822a3808056b169713155042fe285bbd59db20d,
data/structures/mattergen/final_guidance_sweep/g0/target8/generated/gen_14.cif,cif,mattergen,,,released research data,1077,cab72547c0c7dcd0a10eec5ea07e414de2c45ebc3c4811c56c23e7ca8c9e0990,
data/structures/mattergen/final_guidance_sweep/g0/target8/generated/gen_15.cif,cif,mattergen,,,released research data,1159,448539ac3260d2c194ff747c7bc8c4dd03252c9ba23ba590057b8243fa84536a,
data/structures/mattergen/final_guidance_sweep/g0/target8/generated/gen_16.cif,cif,mattergen,,,released research data,1530,f0bbbff06abfa23f0ebb49b99005245a9b0d06fd05af55cb89b8dc0f417dc1f5,
data/structures/mattergen/final_guidance_sweep/g0/target8/generated/gen_17.cif,cif,mattergen,,,released research data,987,6c6e4e75f5801d528372ee5b34b872eafe0424cdfe23e88aa0d66155ad156442,
data/structures/mattergen/final_guidance_sweep/g0/target8/generated/gen_18.cif,cif,mattergen,,,released research data,982,f88afe73307ce15438193204e1d1efd5fbc05c5af7d2c0eec6e062da34467fb0,
data/structures/mattergen/final_guidance_sweep/g0/target8/generated/gen_19.cif,cif,mattergen,,,released research data,1428,1b731714c2352d6e1dc86b8b424be99f8dfe410bf050a01c3a569d918f8983cc,
data/structures/mattergen/final_guidance_sweep/g0/target8/generated/gen_2.cif,cif,mattergen,,,released research data,2253,f98d32c8dd8af6ae86d8da8ed92dbfdf9ee25742d00ee5bb754589378d61cc9b,
data/structures/mattergen/final_guidance_sweep/g0/target8/generated/gen_20.cif,cif,mattergen,,,released research data,1433,7e4a045223ba9bba038906f98977b9cbe7405af7ede3e667ca3c0171617d2127,
data/structures/mattergen/final_guidance_sweep/g0/target8/generated/gen_21.cif,cif,mattergen,,,released research data,2245,b1f4ac2402199c17184cb8316bc937c087f21464bbf386097bbe856d03edf82c,
data/structures/mattergen/final_guidance_sweep/g0/target8/generated/gen_22.cif,cif,mattergen,,,released research data,1073,be06d9f436b0c06120ee4bf68777fb8a4e2ff4569ed4c57519a22d76500fdce8,
data/structures/mattergen/final_guidance_sweep/g0/target8/generated/gen_23.cif,cif,mattergen,,,released research data,1334,167196778ead2bd3d274cae98ae165fb455885236a2b8c75cefff20b4ef34eca,
data/structures/mattergen/final_guidance_sweep/g0/target8/generated/gen_24.cif,cif,mattergen,,,released research data,1690,7a6461b70b34d338e6492242c9b535481054f32b85ef3fed56fb37a5a0e89168,
data/structures/mattergen/final_guidance_sweep/g0/target8/generated/gen_25.cif,cif,mattergen,,,released research data,1701,7090d9f3f983a1bc951790a74f1d744c35c095a1682341af190416aeebd71255,
data/structures/mattergen/final_guidance_sweep/g0/target8/generated/gen_26.cif,cif,mattergen,,,released research data,1083,92f032a3191dee75860a20a5b8831b751777d9fcd56921d9c74c1b3d6bcf7851,
data/structures/mattergen/final_guidance_sweep/g0/target8/generated/gen_27.cif,cif,mattergen,,,released research data,2440,f526a733ccb9c7f2b9b1d19d914766bee00a3e538e8a92973d031c2016ec20c5,
data/structures/mattergen/final_guidance_sweep/g0/target8/generated/gen_28.cif,cif,mattergen,,,released research data,1708,25f90a87ffb904a7ba80c5c79a8c8e413ab6c064efc063f86db7ef5d7c09f4ec,
data/structures/mattergen/final_guidance_sweep/g0/target8/generated/gen_29.cif,cif,mattergen,,,released research data,982,6f51d0de3ad8fb9e18422e3469883210bc6a4fabb1fd534b74870be3f0703cfb,
data/structures/mattergen/final_guidance_sweep/g0/target8/generated/gen_3.cif,cif,mattergen,,,released research data,1525,e2562415a5e114c35efc392e7353542e0b601ce8c3ba34c34faa087910fb1f18,
data/structures/mattergen/final_guidance_sweep/g0/target8/generated/gen_30.cif,cif,mattergen,,,released research data,1165,027b488fa8501d3156e65e63d4cebc820cb4c53ea3d63b7f4c9d4f9e838287c5,
data/structures/mattergen/final_guidance_sweep/g0/target8/generated/gen_31.cif,cif,mattergen,,,released research data,1707,0bb8b2868099141f1ba54b875f04bd360924b54b5a5b4117a49f4d3d916d0b83,
data/structures/mattergen/final_guidance_sweep/g0/target8/generated/gen_32.cif,cif,mattergen,,,released research data,1520,b1fae7b2539db273a236e0b01907eb3facf20cafbaf1988d17cb7d804d71c4e5,
data/structures/mattergen/final_guidance_sweep/g0/target8/generated/gen_33.cif,cif,mattergen,,,released research data,985,63de5c5b8db7bf75c857341dc0d0a49b203628757857c40047b2f132c7e020f0,
data/structures/mattergen/final_guidance_sweep/g0/target8/generated/gen_34.cif,cif,mattergen,,,released research data,985,b9a180c1748d3b573ea51c13bc7c30ecb16a367fa914b6412a5707e3a472e535,
data/structures/mattergen/final_guidance_sweep/g0/target8/generated/gen_35.cif,cif,mattergen,,,released research data,1698,c98b09e8c819b8a46d9d4c14a07bb997f0c7ed33af2f9939c0848a11808d3735,
data/structures/mattergen/final_guidance_sweep/g0/target8/generated/gen_36.cif,cif,mattergen,,,released research data,1169,11cd421f01eb33ecc1fd7385b210cfc8ee57f8dfc1e4fb92fc4c7b70bcee8551,
data/structures/mattergen/final_guidance_sweep/g0/target8/generated/gen_37.cif,cif,mattergen,,,released research data,2407,2d8e80ca15a84787e96c484e0a58627cc7e6c3b6b814a6ea49963ab187e2b014,
data/structures/mattergen/final_guidance_sweep/g0/target8/generated/gen_38.cif,cif,mattergen,,,released research data,1167,d01b2ec707a243f4cd23d025688d2ff8760206cf1218fb62fd44a01da0be00d7,
data/structures/mattergen/final_guidance_sweep/g0/target8/generated/gen_39.cif,cif,mattergen,,,released research data,1439,ae12294b7628b9e711368fafb22affe99d0019b5b50bf2ec1b27704d63340920,
data/structures/mattergen/final_guidance_sweep/g0/target8/generated/gen_4.cif,cif,mattergen,,,released research data,1348,dda397f2fa2447c6cdb0e874941ff72ed9768e4914d891ad5cb8e862d5bda5b6,
data/structures/mattergen/final_guidance_sweep/g0/target8/generated/gen_40.cif,cif,mattergen,,,released research data,1525,b46295370396369955563b82adf2550b7cbb6e4136a15c2b2a344fc3a4ae6ca9,
data/structures/mattergen/final_guidance_sweep/g0/target8/generated/gen_41.cif,cif,mattergen,,,released research data,1621,ee47630c55c15ccf2fdcd515a8a154f0e79c5a93415f7bbcd734220b63379a0c,
data/structures/mattergen/final_guidance_sweep/g0/target8/generated/gen_42.cif,cif,mattergen,,,released research data,2253,b5a6aae144f399659e9a1a93be46b6e9778bb26be88194ca4b79006aa801743b,
data/structures/mattergen/final_guidance_sweep/g0/target8/generated/gen_43.cif,cif,mattergen,,,released research data,1077,0c4ea562787ebf5512a11f105930dc79b3b558f6befcc2f791c5ad5b68deea06,
data/structures/mattergen/final_guidance_sweep/g0/target8/generated/gen_44.cif,cif,mattergen,,,released research data,1435,7c78e3333ed98d7175d65359400ed54b00d0fc4e67f386eebef055cd64e23ee0,
