guidance_factor,condition,subset,family_type,rank,family_label,count,fraction,representative_formula,representative_space_group,mean_predicted_dielectric_scalar,mean_energy_above_hull_per_atom,stable_fraction_within_family,sun_fraction_within_family
5,2,all_relaxed,anonymized_formula,2,AB4,12,0.09375,H4O,P1,1.6046245469992921,0.12593973382068946,0.6666666666666666,0.5833333333333334
5,2,all_relaxed,anonymized_formula,3,AB,9,0.0703125,HF,Aem2,1.9796471010962964,0.04355371324458372,1.0,0.3333333333333333
5,2,all_relaxed,anonymized_formula,4,AB3,9,0.0703125,AlF3,P1,2.515771336690028,0.14051786374584496,0.4444444444444444,0.2222222222222222
5,2,all_relaxed,anonymized_formula,5,AB2,7,0.0546875,CaF2,P1,2.0189830236515642,0.06420136972447854,0.8571428571428571,0.5714285714285714
5,2,all_relaxed,anonymized_formula,6,ABC4,4,0.03125,H4OF,P1,2.19191798503908,0.1047428770619186,0.5,0.5
5,2,all_relaxed,anonymized_formula,7,AB6,4,0.03125,CaF6,P-1,2.398568366084971,0.09544760339114798,0.5,0.5
5,2,all_relaxed,anonymized_formula,8,ABC6,4,0.03125,HClF6,Fm-3m,1.8921642808243435,0.07861945294776956,0.75,0.5
5,2,all_relaxed,anonymized_formula,9,ABC2,4,0.03125,AlHO2,Cmme,2.1812023496936037,0.2416789834581578,0.25,0.0
5,2,all_relaxed,anonymized_formula,10,AB5,3,0.0234375,CF5,P-43m,1.884870027715959,0.13571416995633548,0.6666666666666666,0.6666666666666666
5,2,all_relaxed,structure_family,1,SF003,3,0.0234375,HF,Aem2,1.9697557514409691,0.03471084774971706,1.0,0.0
5,2,all_relaxed,structure_family,2,SF050,3,0.0234375,F2,P2_1/c,2.8854568944912775,0.009280710760507833,1.0,0.0
5,2,all_relaxed,structure_family,3,SF046,2,0.015625,HF,Cmc2_1,1.9443197572609399,0.03061307705879905,1.0,0.0
5,2,all_relaxed,structure_family,4,SF000,1,0.0078125,ClF5,P4/nmm,1.9163059595373744,0.0714670738218994,1.0,1.0
5,2,all_relaxed,structure_family,5,SF001,1,0.0078125,H4OF,P1,1.513863213888028,0.0504945103248521,1.0,1.0
5,2,all_relaxed,structure_family,6,SF002,1,0.0078125,H2,P-1,0.7728535940051272,0.3668999064645706,0.0,0.0
5,2,all_relaxed,structure_family,7,SF004,1,0.0078125,K6F,I4/mmm,3.1361845935153894,0.1271480733837808,0.0,0.0
5,2,all_relaxed,structure_family,8,SF005,1,0.0078125,H6OF5,P1,1.9408099196261297,0.1843020221738367,0.0,0.0
5,2,all_relaxed,structure_family,9,SF006,1,0.0078125,CF4,Cmcm,2.240938308106469,0.0498354103534692,1.0,1.0
5,2,all_relaxed,structure_family,10,SF007,1,0.0078125,SiF5,P1,1.5045345232463985,0.0662242567333839,1.0,1.0
5,2,all_relaxed,space_group,1,P1,51,0.3984375,H2,P1,1.7471727309338096,0.08376819344142165,0.6666666666666666,0.6666666666666666
5,2,all_relaxed,space_group,2,P-1,12,0.09375,H2,P-1,1.5819906872289238,0.08500403646239803,0.6666666666666666,0.5833333333333334
5,2,all_relaxed,space_group,3,P2_1/m,7,0.0546875,F2,P2_1/m,2.4707925497779657,0.032018082841792334,0.8571428571428571,0.7142857142857143
5,2,all_relaxed,space_group,4,Fm-3m,5,0.0390625,CaF2,Fm-3m,2.265435061648747,0.03670220430426817,1.0,0.4
5,2,all_relaxed,space_group,5,Cm,4,0.03125,AsF3,Cm,2.048390452557847,0.11153788231173395,0.5,0.25
5,2,all_relaxed,space_group,6,R3m,4,0.03125,H3ClO,R3m,1.8152019107623096,0.07904949033582795,0.5,0.25
5,2,all_relaxed,space_group,7,Aem2,3,0.0234375,HF,Aem2,1.9697557514409691,0.03471084774971706,1.0,0.0
5,2,all_relaxed,space_group,8,Cmc2_1,3,0.0234375,HF,Cmc2_1,2.150913431856785,0.24164846548581095,0.6666666666666666,0.0
5,2,all_relaxed,space_group,9,Cmmm,3,0.0234375,ClF8,Cmmm,1.8475019469206257,0.16841922845110122,0.3333333333333333,0.3333333333333333
5,2,all_relaxed,space_group,10,I4/mmm,2,0.015625,K6F,I4/mmm,2.935991167250369,0.1176665734190549,0.0,0.0
5,2,sun_positive,chemical_system,1,H,10,0.16666666666666666,H2,P1,0.6309236838664998,0.00871508391429616,1.0,1.0
5,2,sun_positive,chemical_system,2,F-H,7,0.11666666666666667,HF,P1,1.8611817636252321,0.0523368797065843,1.0,1.0
5,2,sun_positive,chemical_system,3,F,5,0.08333333333333333,F2,P2_1/m,2.9786723182571917,0.013207491514173381,1.0,1.0
5,2,sun_positive,chemical_system,4,Cl-F,4,0.06666666666666667,Cl17F3,Cmmm,2.062278831025234,0.05754749297232982,1.0,1.0
5,2,sun_positive,chemical_system,5,H-O,4,0.06666666666666667,H4O,P1,1.6547341745932067,0.0644084495428518,1.0,1.0
5,2,sun_positive,chemical_system,6,F-H-O,2,0.03333333333333333,H4OF,P1,1.5960360313012436,0.0481716925807229,1.0,1.0
5,2,sun_positive,chemical_system,7,F-Si,2,0.03333333333333333,SiF4,P1,1.4289379588977538,0.06372032260386626,1.0,1.0
5,2,sun_positive,chemical_system,8,C-H,2,0.03333333333333333,H4C,P1,1.272425692109937,0.00258477177390225,1.0,1.0
5,2,sun_positive,chemical_system,9,Cs-H,2,0.03333333333333333,CsH13,Fmmm,1.198549267513902,0.0347336120929806,1.0,1.0
5,2,sun_positive,chemical_system,10,Cl-H,2,0.03333333333333333,HCl2,P1,2.2874122019770686,0.059534517410109594,1.0,1.0
5,2,sun_positive,reduced_formula,1,H2,10,0.16666666666666666,H2,P1,0.6309236838664998,0.00871508391429616,1.0,1.0
5,2,sun_positive,reduced_formula,2,F2,5,0.08333333333333333,F2,P2_1/m,2.9786723182571917,0.013207491514173381,1.0,1.0
5,2,sun_positive,reduced_formula,3,HF,3,0.05,HF,P1,1.9646746958678547,0.05566487132285073,1.0,1.0
5,2,sun_positive,reduced_formula,4,H4O,3,0.05,H4O,P1,1.4853125511260525,0.0720115463594798,1.0,1.0
5,2,sun_positive,reduced_formula,5,ClF5,1,0.016666666666666666,ClF5,P4/nmm,1.9163059595373744,0.0714670738218994,1.0,1.0
5,2,sun_positive,reduced_formula,6,H4OF,1,0.016666666666666666,H4OF,P1,1.513863213888028,0.0504945103248521,1.0,1.0
5,2,sun_positive,reduced_formula,7,CF4,1,0.016666666666666666,CF4,Cmcm,2.240938308106469,0.0498354103534692,1.0,1.0
5,2,sun_positive,reduced_formula,8,SiF5,1,0.016666666666666666,SiF5,P1,1.5045345232463985,0.0662242567333839,1.0,1.0
5,2,sun_positive,reduced_formula,9,RbClF6,1,0.016666666666666666,RbClF6,Fm-3m,1.982951561761385,0.0822663749176269,1.0,1.0
5,2,sun_positive,reduced_formula,10,BH2F6,1,0.016666666666666666,BH2F6,P1,1.1232206008377472,-0.0983232388564463,1.0,1.0
5,2,sun_positive,anonymized_formula,1,A,15,0.25,H2,P1,1.4135065619967306,0.010212553114255233,1.0,1.0
5,2,sun_positive,anonymized_formula,2,AB4,7,0.11666666666666667,H4O,P1,1.5714850963830451,0.04960613458677775,1.0,1.0
5,2,sun_positive,anonymized_formula,3,AB2,4,0.06666666666666667,H2F,P1,1.9817960249060182,0.05213083643237745,1.0,1.0
5,2,sun_positive,anonymized_formula,4,AB,3,0.05,HF,P1,1.9646746958678547,0.05566487132285073,1.0,1.0
5,2,sun_positive,anonymized_formula,5,AB5,2,0.03333333333333333,ClF5,P1,1.7104202413918865,0.06884566527764166,1.0,1.0
5,2,sun_positive,anonymized_formula,6,ABC4,2,0.03333333333333333,H4OF,P1,2.01758042499905,0.06103610625065875,1.0,1.0
5,2,sun_positive,anonymized_formula,7,ABC6,2,0.03333333333333333,HClF6,Fm-3m,1.9846054556687134,0.08390845685864984,1.0,1.0
5,2,sun_positive,anonymized_formula,8,AB2C6,2,0.03333333333333333,BH2F6,Fm-3m,1.7102454403212697,-0.038246361928663694,1.0,1.0
5,2,sun_positive,anonymized_formula,9,AB2C7,2,0.03333333333333333,H2NF7,P1,1.73025201455689,-0.0214078124420389,1.0,1.0
5,2,sun_positive,anonymized_formula,10,AB9,2,0.03333333333333333,BrF9,P1,1.5165944351584253,0.05146810158430145,1.0,1.0
5,2,sun_positive,structure_family,1,SF000,1,0.016666666666666666,ClF5,P4/nmm,1.9163059595373744,0.0714670738218994,1.0,1.0
5,2,sun_positive,structure_family,2,SF001,1,0.016666666666666666,H4OF,P1,1.513863213888028,0.0504945103248521,1.0,1.0
5,2,sun_positive,structure_family,3,SF002,1,0.016666666666666666,CF4,Cmcm,2.240938308106469,0.0498354103534692,1.0,1.0
5,2,sun_positive,structure_family,4,SF003,1,0.016666666666666666,SiF5,P1,1.5045345232463985,0.0662242567333839,1.0,1.0
5,2,sun_positive,structure_family,5,SF004,1,0.016666666666666666,RbClF6,Fm-3m,1.982951561761385,0.0822663749176269,1.0,1.0
5,2,sun_positive,structure_family,6,SF005,1,0.016666666666666666,F2,P2_1/m,3.286153233139137,0.0034234065053402,1.0,1.0
5,2,sun_positive,structure_family,7,SF006,1,0.016666666666666666,BH2F6,P1,1.1232206008377472,-0.0983232388564463,1.0,1.0
5,2,sun_positive,structure_family,8,SF007,1,0.016666666666666666,H7O2F,P1,1.678208848714459,0.0458488748365937,1.0,1.0
5,2,sun_positive,structure_family,9,SF008,1,0.016666666666666666,F2,P2_1/m,2.734805441922437,0.0067651730217077,1.0,1.0
5,2,sun_positive,structure_family,10,SF009,1,0.016666666666666666,H2,P1,0.6372841750460173,0.0096610549173288,1.0,1.0
5,2,sun_positive,space_group,1,P1,34,0.5666666666666667,H2,P1,1.6312364569061388,0.03115066455442524,1.0,1.0
5,2,sun_positive,space_group,2,P-1,7,0.11666666666666667,H2,P-1,1.6399474783179875,0.033097495822031545,1.0,1.0
5,2,sun_positive,space_group,3,P2_1/m,5,0.08333333333333333,F2,P2_1/m,2.62995245781815,0.008465603970430802,1.0,1.0
5,2,sun_positive,space_group,4,Fm-3m,2,0.03333333333333333,K2SiH6,Fm-3m,2.140110920783089,0.052048444958372894,1.0,1.0
5,2,sun_positive,space_group,5,Pm,2,0.03333333333333333,Cl17F3,Pm,1.2526708087895924,0.04433687274873205,1.0,1.0
5,2,sun_positive,space_group,6,P4/nmm,1,0.016666666666666666,ClF5,P4/nmm,1.9163059595373744,0.0714670738218994,1.0,1.0
5,2,sun_positive,space_group,7,Cmcm,1,0.016666666666666666,CF4,Cmcm,2.240938308106469,0.0498354103534692,1.0,1.0
5,2,sun_positive,space_group,8,Pmn2_1,1,0.016666666666666666,SiF4,Pmn2_1,1.353341394549109,0.0612163884743486,1.0,1.0
5,2,sun_positive,space_group,9,P3_221,1,0.016666666666666666,H2O,P3_221,2.16299904499467,0.0415991590929678,1.0,1.0
5,2,sun_positive,space_group,10,Cm,1,0.016666666666666666,AsF3,Cm,1.6564882131220993,0.0653138762661331,1.0,1.0
5,4,all_relaxed,chemical_system,1,Ba-Li-O,2,0.015625,Ba2Li3O3,P4/mmm,4.586519872434829,0.2637045482915314,0.0,0.0
5,4,all_relaxed,chemical_system,2,Li-Mg-O,2,0.015625,Li2MgO2,P4/mmm,3.42503520921491,0.23108541821415995,0.0,0.0
5,4,all_relaxed,chemical_system,3,N,2,0.015625,N2,C2,1.3725901251088821,0.01002622675351535,1.0,0.0
5,4,all_relaxed,chemical_system,4,Ba-P-Si,1,0.0078125,BaSiP,Cmcm,11.485511800386703,0.1041084883711205,0.0,0.0
5,4,all_relaxed,chemical_system,5,B-Ba-Ga-O-Tl,1,0.0078125,Ba2TlGa(BO3)2,P-3m1,3.3296962559436256,0.2553902419226528,0.0,0.0
5,4,all_relaxed,chemical_system,6,B-C-Sm,1,0.0078125,SmB10C,P1,9.014700520027516,0.4663825600364895,0.0,0.0
5,4,all_relaxed,chemical_system,7,C-N-O-Sc,1,0.0078125,ScC3(N2O)2,Immm,3.015426591596299,0.6265783037232442,0.0,0.0
5,4,all_relaxed,chemical_system,8,O-V,1,0.0078125,V4O7,C2/m,6.612984225375237,0.1984517864466699,0.0,0.0
5,4,all_relaxed,chemical_system,9,O-P-Rb,1,0.0078125,RbPO4,Pmmn,2.508235679186533,0.3412326413949857,0.0,0.0
5,4,all_relaxed,chemical_system,10,Cs-O-W,1,0.0078125,Cs3WO4,I-42m,2.6603852455169297,-0.0196656732350941,1.0,1.0
5,4,all_relaxed,reduced_formula,1,N2,2,0.015625,N2,C2,1.3725901251088821,0.01002622675351535,1.0,0.0
5,4,all_relaxed,reduced_formula,2,BaSiP,1,0.0078125,BaSiP,Cmcm,11.485511800386703,0.1041084883711205,0.0,0.0
5,4,all_relaxed,reduced_formula,3,Ba2TlGa(BO3)2,1,0.0078125,Ba2TlGa(BO3)2,P-3m1,3.3296962559436256,0.2553902419226528,0.0,0.0
5,4,all_relaxed,reduced_formula,4,SmB10C,1,0.0078125,SmB10C,P1,9.014700520027516,0.4663825600364895,0.0,0.0
5,4,all_relaxed,reduced_formula,5,ScC3(N2O)2,1,0.0078125,ScC3(N2O)2,Immm,3.015426591596299,0.6265783037232442,0.0,0.0
5,4,all_relaxed,reduced_formula,6,V4O7,1,0.0078125,V4O7,C2/m,6.612984225375237,0.1984517864466699,0.0,0.0
5,4,all_relaxed,reduced_formula,7,RbPO4,1,0.0078125,RbPO4,Pmmn,2.508235679186533,0.3412326413949857,0.0,0.0
5,4,all_relaxed,reduced_formula,8,Cs3WO4,1,0.0078125,Cs3WO4,I-42m,2.6603852455169297,-0.0196656732350941,1.0,1.0
5,4,all_relaxed,reduced_formula,9,CO2F,1,0.0078125,CO2F,Cm,2.192627001277122,0.4450973490517818,0.0,0.0
5,4,all_relaxed,reduced_formula,10,K2MnNiF6,1,0.0078125,K2MnNiF6,Fm-3m,2.162566814979496,0.0776493904346162,1.0,0.0
5,4,all_relaxed,anonymized_formula,1,ABC2,16,0.125,CO2F,R-3m,5.444083115428199,0.19452842741565182,0.5625,0.125
5,4,all_relaxed,anonymized_formula,2,ABC3,8,0.0625,AlAsO3,R3m,4.9017183654050545,0.19910784246040533,0.375,0.375
5,4,all_relaxed,anonymized_formula,3,AB3,7,0.0546875,Cs3K,P-3m1,3.442079972990201,0.21983136769850975,0.2857142857142857,0.2857142857142857
5,4,all_relaxed,anonymized_formula,4,ABC,5,0.0390625,BaLiO,P4/nmm,5.8951397623131285,0.14955556451012836,0.4,0.0
5,4,all_relaxed,anonymized_formula,5,AB2C3,5,0.0390625,As2ClO3,Cm,2.7259852954712924,0.19339218838710143,0.0,0.0
5,4,all_relaxed,anonymized_formula,6,ABCD2,4,0.03125,BaCN2O,Amm2,5.17173499547974,0.2760687300107054,0.25,0.0
5,4,all_relaxed,anonymized_formula,7,AB,4,0.03125,BN,Fm-3m,4.489639839240132,0.11547619446180266,0.25,0.0
5,4,all_relaxed,anonymized_formula,8,A,4,0.03125,N2,C2,3.3276572143314134,0.03336023075100548,0.75,0.0
5,4,all_relaxed,anonymized_formula,9,ABC4,3,0.0234375,Li4NCl,I-4,3.431655335595176,0.28664118890825174,0.3333333333333333,0.3333333333333333
5,4,all_relaxed,anonymized_formula,10,AB3C4,3,0.0234375,Cs3PtO4,I-42m,4.790672661705897,0.0414649775168853,0.6666666666666666,0.6666666666666666
5,4,all_relaxed,structure_family,1,SF075,2,0.015625,N2,C2,1.3725901251088821,0.01002622675351535,1.0,0.0
5,4,all_relaxed,structure_family,2,SF000,1,0.0078125,BaSiP,Cmcm,11.485511800386703,0.1041084883711205,0.0,0.0
5,4,all_relaxed,structure_family,3,SF001,1,0.0078125,Ba2TlGa(BO3)2,P-3m1,3.3296962559436256,0.2553902419226528,0.0,0.0
5,4,all_relaxed,structure_family,4,SF002,1,0.0078125,SmB10C,P1,9.014700520027516,0.4663825600364895,0.0,0.0
5,4,all_relaxed,structure_family,5,SF003,1,0.0078125,ScC3(N2O)2,Immm,3.015426591596299,0.6265783037232442,0.0,0.0
5,4,all_relaxed,structure_family,6,SF004,1,0.0078125,V4O7,C2/m,6.612984225375237,0.1984517864466699,0.0,0.0
5,4,all_relaxed,structure_family,7,SF005,1,0.0078125,RbPO4,Pmmn,2.508235679186533,0.3412326413949857,0.0,0.0
5,4,all_relaxed,structure_family,8,SF006,1,0.0078125,Cs3WO4,I-42m,2.6603852455169297,-0.0196656732350941,1.0,1.0
5,4,all_relaxed,structure_family,9,SF007,1,0.0078125,CO2F,Cm,2.192627001277122,0.4450973490517818,0.0,0.0
5,4,all_relaxed,structure_family,10,SF008,1,0.0078125,K2MnNiF6,Fm-3m,2.162566814979496,0.0776493904346162,1.0,0.0
5,4,all_relaxed,space_group,1,P1,19,0.1484375,As2ClO3,P1,3.62326495238116,0.2333702496678552,0.10526315789473684,0.10526315789473684
5,4,all_relaxed,space_group,2,Cm,9,0.0703125,Ba3IrO5,Cm,3.458940326800437,0.16668385274783187,0.2222222222222222,0.2222222222222222
5,4,all_relaxed,space_group,3,C2/m,7,0.0546875,Ca2Sn2S3,C2/m,4.6709042944152666,0.4166668981477578,0.2857142857142857,0.2857142857142857
5,4,all_relaxed,space_group,4,P-3m1,6,0.046875,Ba2TlGa(BO3)2,P-3m1,4.932378012780302,0.27638954585801084,0.16666666666666666,0.16666666666666666
5,4,all_relaxed,space_group,5,R-3m,6,0.046875,K5Li7,R-3m,3.8238886980567064,0.1498410811240366,0.5,0.0
5,4,all_relaxed,space_group,6,R3m,6,0.046875,AlAsO3,R3m,5.144062508310413,0.2884314260649455,0.0,0.0
5,4,all_relaxed,space_group,7,Fm-3m,5,0.0390625,Cs3K,Fm-3m,3.4619716728008285,0.0428705637437955,0.8,0.0
5,4,all_relaxed,space_group,8,P4/mmm,5,0.0390625,Ba2Li3O3,P4/mmm,6.160487198278288,0.15340770512893936,0.4,0.0
5,4,all_relaxed,space_group,9,C2,5,0.0390625,Ba(BO2)3,C2,3.092830861917438,0.13749554631457275,0.6,0.2
5,4,all_relaxed,space_group,10,I4/mmm,4,0.03125,Ba(NaLi)2,I4/mmm,3.7770164207272243,0.10549275690777851,0.25,0.25
5,4,sun_positive,chemical_system,1,Cs-O-W,1,0.05263157894736842,Cs3WO4,I-42m,2.6603852455169297,-0.0196656732350941,1.0,1.0
5,4,sun_positive,chemical_system,2,C-Ca-O,1,0.05263157894736842,CaCO3,C2,2.6446142870132348,0.068439828645582,1.0,1.0
5,4,sun_positive,chemical_system,3,H-P-Rb,1,0.05263157894736842,Rb2P2H5,P1,3.7313689759716495,0.0176419077050402,1.0,1.0
5,4,sun_positive,chemical_system,4,I-Li-Pb,1,0.05263157894736842,LiPbI3,R3c,5.4248399322017375,0.0832548225407756,1.0,1.0
5,4,sun_positive,chemical_system,5,Li-S-Ta,1,0.05263157894736842,LiTaS2,P-6m2,10.085488912676992,0.0720923931004557,1.0,1.0
5,4,sun_positive,chemical_system,6,C-H-Na-Rb,1,0.05263157894736842,RbNaH6C,Amm2,2.2753706524765174,0.0881962471558299,1.0,1.0
5,4,sun_positive,chemical_system,7,Li-O,1,0.05263157894736842,Li3O,P-3m1,3.633956950776472,0.0993456577420701,1.0,1.0
5,4,sun_positive,chemical_system,8,C-Cs-O,1,0.05263157894736842,CsCO3,Pmmn,2.4059156271807693,0.0564786352943684,1.0,1.0
5,4,sun_positive,chemical_system,9,F-Sn,1,0.05263157894736842,SnF4,C2/m,2.2149133083263104,0.0204363466433044,1.0,1.0
5,4,sun_positive,chemical_system,10,Ba-H-N,1,0.05263157894736842,BaH8N3,P1,2.112349406572026,-0.080290378296298,1.0,1.0
5,4,sun_positive,reduced_formula,1,Cs3WO4,1,0.05263157894736842,Cs3WO4,I-42m,2.6603852455169297,-0.0196656732350941,1.0,1.0
5,4,sun_positive,reduced_formula,2,CaCO3,1,0.05263157894736842,CaCO3,C2,2.6446142870132348,0.068439828645582,1.0,1.0
5,4,sun_positive,reduced_formula,3,Rb2P2H5,1,0.05263157894736842,Rb2P2H5,P1,3.7313689759716495,0.0176419077050402,1.0,1.0
5,4,sun_positive,reduced_formula,4,LiPbI3,1,0.05263157894736842,LiPbI3,R3c,5.4248399322017375,0.0832548225407756,1.0,1.0
5,4,sun_positive,reduced_formula,5,LiTaS2,1,0.05263157894736842,LiTaS2,P-6m2,10.085488912676992,0.0720923931004557,1.0,1.0
5,4,sun_positive,reduced_formula,6,RbNaH6C,1,0.05263157894736842,RbNaH6C,Amm2,2.2753706524765174,0.0881962471558299,1.0,1.0
5,4,sun_positive,reduced_formula,7,Li3O,1,0.05263157894736842,Li3O,P-3m1,3.633956950776472,0.0993456577420701,1.0,1.0
5,4,sun_positive,reduced_formula,8,CsCO3,1,0.05263157894736842,CsCO3,Pmmn,2.4059156271807693,0.0564786352943684,1.0,1.0
5,4,sun_positive,reduced_formula,9,SnF4,1,0.05263157894736842,SnF4,C2/m,2.2149133083263104,0.0204363466433044,1.0,1.0
5,4,sun_positive,reduced_formula,10,BaH8N3,1,0.05263157894736842,BaH8N3,P1,2.112349406572026,-0.080290378296298,1.0,1.0
5,4,sun_positive,anonymized_formula,1,ABC3,3,0.15789473684210525,CaCO3,C2,3.4917899487985804,0.06939109549357533,1.0,1.0
5,4,sun_positive,anonymized_formula,2,AB3C4,2,0.10526315789473684,Cs3WO4,I-42m,5.277884709085221,0.003071783377256651,1.0,1.0
5,4,sun_positive,anonymized_formula,3,ABC2,2,0.10526315789473684,LiTaS2,P-6m2,10.781632148417476,0.0796375378423137,1.0,1.0
5,4,sun_positive,anonymized_formula,4,AB3,2,0.10526315789473684,Li3O,Cm,3.3719936147810463,0.024743359265396503,1.0,1.0
5,4,sun_positive,anonymized_formula,5,AB4,2,0.10526315789473684,Cs4Tl,C2/m,3.3281866053904148,0.02510971000806025,1.0,1.0
5,4,sun_positive,anonymized_formula,6,A2B2C5,1,0.05263157894736842,Rb2P2H5,P1,3.7313689759716495,0.0176419077050402,1.0,1.0
5,4,sun_positive,anonymized_formula,7,ABCD6,1,0.05263157894736842,RbNaH6C,Amm2,2.2753706524765174,0.0881962471558299,1.0,1.0
5,4,sun_positive,anonymized_formula,8,AB3C8,1,0.05263157894736842,BaH8N3,P1,2.112349406572026,-0.080290378296298,1.0,1.0
5,4,sun_positive,anonymized_formula,9,AB2C2,1,0.05263157894736842,Rb2PtO2,I4/mmm,3.103762603889475,-0.0051124453069126,1.0,1.0
5,4,sun_positive,anonymized_formula,10,ABC4D6,1,0.05263157894736842,Li6NbHN4,Pm,5.595455683410632,0.0757716455111339,1.0,1.0
5,4,sun_positive,structure_family,1,SF000,1,0.05263157894736842,Cs3WO4,I-42m,2.6603852455169297,-0.0196656732350941,1.0,1.0
5,4,sun_positive,structure_family,2,SF001,1,0.05263157894736842,CaCO3,C2,2.6446142870132348,0.068439828645582,1.0,1.0
5,4,sun_positive,structure_family,3,SF002,1,0.05263157894736842,Rb2P2H5,P1,3.7313689759716495,0.0176419077050402,1.0,1.0
5,4,sun_positive,structure_family,4,SF003,1,0.05263157894736842,LiPbI3,R3c,5.4248399322017375,0.0832548225407756,1.0,1.0
5,4,sun_positive,structure_family,5,SF004,1,0.05263157894736842,LiTaS2,P-6m2,10.085488912676992,0.0720923931004557,1.0,1.0
5,4,sun_positive,structure_family,6,SF005,1,0.05263157894736842,RbNaH6C,Amm2,2.2753706524765174,0.0881962471558299,1.0,1.0
5,4,sun_positive,structure_family,7,SF006,1,0.05263157894736842,Li3O,P-3m1,3.633956950776472,0.0993456577420701,1.0,1.0
5,4,sun_positive,structure_family,8,SF007,1,0.05263157894736842,CsCO3,Pmmn,2.4059156271807693,0.0564786352943684,1.0,1.0
5,4,sun_positive,structure_family,9,SF008,1,0.05263157894736842,SnF4,C2/m,2.2149133083263104,0.0204363466433044,1.0,1.0
5,4,sun_positive,structure_family,10,SF009,1,0.05263157894736842,BaH8N3,P1,2.112349406572026,-0.080290378296298,1.0,1.0
5,4,sun_positive,space_group,1,P-6m2,3,0.15789473684210525,Li4NCl,P-6m2,8.594017031070651,0.05960632607918127,1.0,1.0
5,4,sun_positive,space_group,2,P1,2,0.10526315789473684,BaH8N3,P1,2.921859191271838,-0.031324235295628895,1.0,1.0
5,4,sun_positive,space_group,3,C2/m,2,0.10526315789473684,Rb3Pd(CN)2,C2/m,2.8450419639911977,0.00022255797162309965,1.0,1.0
5,4,sun_positive,space_group,4,Cm,2,0.10526315789473684,PH3,Cm,3.415479512544154,0.009929533445952848,1.0,1.0
5,4,sun_positive,space_group,5,I-42m,1,0.05263157894736842,Cs3WO4,I-42m,2.6603852455169297,-0.0196656732350941,1.0,1.0
5,4,sun_positive,space_group,6,C2,1,0.05263157894736842,CaCO3,C2,2.6446142870132348,0.068439828645582,1.0,1.0
5,4,sun_positive,space_group,7,R3c,1,0.05263157894736842,LiPbI3,R3c,5.4248399322017375,0.0832548225407756,1.0,1.0
5,4,sun_positive,space_group,8,Amm2,1,0.05263157894736842,RbNaH6C,Amm2,2.2753706524765174,0.0881962471558299,1.0,1.0
5,4,sun_positive,space_group,9,P-3m1,1,0.05263157894736842,Li3O,P-3m1,3.633956950776472,0.0993456577420701,1.0,1.0
5,4,sun_positive,space_group,10,Pmmn,1,0.05263157894736842,CsCO3,Pmmn,2.4059156271807693,0.0564786352943684,1.0,1.0
5,8,all_relaxed,chemical_system,1,Nb-Se,5,0.0390625,Nb2Se3,P2_1/m,14.986445634536238,0.1844044828277626,0.2,0.0
5,8,all_relaxed,chemical_system,2,Ag-Se,4,0.03125,Ag3Se2,Cm,11.311252530334581,0.1330972788032681,0.25,0.25
5,8,all_relaxed,chemical_system,3,Nb-Te,3,0.0234375,Nb11Te7,Pm,19.676128088331282,0.1551920347713098,0.3333333333333333,0.3333333333333333
5,8,all_relaxed,chemical_system,4,In-Te,2,0.015625,InTe,Fm-3m,15.716740309006088,0.14030337638332055,0.5,0.0
5,8,all_relaxed,chemical_system,5,Cu-Se,2,0.015625,Cu2Se7,Cm,13.017042987149143,0.14263805218290576,0.0,0.0
5,8,all_relaxed,chemical_system,6,Pt-Se,2,0.015625,Pt2Se3,C2/m,13.902655382919086,0.18721563219333645,0.0,0.0
5,8,all_relaxed,chemical_system,7,Nb-S,2,0.015625,Nb3S7,P-3m1,11.55477928672159,0.20080001011058085,0.5,0.0
5,8,all_relaxed,chemical_system,8,Bi-Te,2,0.015625,Bi2Te3,P2_1/m,16.484604018465888,0.07017413943248216,1.0,1.0
5,8,all_relaxed,chemical_system,9,Sb-Se,2,0.015625,Sb2Se3,C2/m,12.357312042532648,0.11672139545375995,0.5,0.5
5,8,all_relaxed,chemical_system,10,Ag-Cu-Te,2,0.015625,Cu3AgTe8,Cm,17.04325958127693,0.14747195134420904,0.0,0.0
5,8,all_relaxed,reduced_formula,1,Nb2Se3,2,0.015625,Nb2Se3,P2_1/m,11.998425157530185,0.16214318620456053,0.0,0.0
5,8,all_relaxed,reduced_formula,2,Ca3As4Au3,1,0.0078125,Ca3As4Au3,Cm,17.229842661314805,0.2237859418708652,0.0,0.0
5,8,all_relaxed,reduced_formula,3,BaCuTe2,1,0.0078125,BaCuTe2,P2_1/m,9.969828639412365,0.2281955358968384,0.0,0.0
5,8,all_relaxed,reduced_formula,4,InTe3,1,0.0078125,InTe3,P4/mmm,16.324835802372043,0.1858336866135257,0.0,0.0
5,8,all_relaxed,reduced_formula,5,Ta2Se5,1,0.0078125,Ta2Se5,C2/m,13.308121275913466,0.235109314271356,0.0,0.0
5,8,all_relaxed,reduced_formula,6,PtS2,1,0.0078125,PtS2,P2/m,12.834236687949792,0.2537285333682417,0.0,0.0
5,8,all_relaxed,reduced_formula,7,Ba2AgBiSe4,1,0.0078125,Ba2AgBiSe4,P2/m,9.46980269949902,0.1342645953732812,0.0,0.0
