run_id,branch,iteration,evaluation_type,sample_id,generated_cif,relaxation_success,relaxed_cif,quality_gate_pass,anisone_prediction_available,dielectric_prediction,reward,within_target_2,topk_selected,replay_selected,energy_above_hull,stable,unique,novel,sun,failure_reason
matinvent_style_target12_tri_fixed_scaler_gpu,baseline,0000,online_evaluation,gen_8,data/structures/reward_guided/baseline/0000/generated/gen_8.cif,,,False,False,,,,False,False,,,,,,invalid_raw_structure
matinvent_style_target12_tri_fixed_scaler_gpu,baseline,0000,online_evaluation,gen_9,data/structures/reward_guided/baseline/0000/generated/gen_9.cif,True,data/structures/reward_guided/baseline/0000/relaxed/gen_9_relaxed.cif,False,False,,,,False,False,,,,,,
matinvent_style_target12_tri_fixed_scaler_gpu,baseline,0001,online_evaluation,gen_0,data/structures/reward_guided/baseline/0001/generated/gen_0.cif,True,data/structures/reward_guided/baseline/0001/relaxed/gen_0_relaxed.cif,False,False,,,,False,False,,,,,,
matinvent_style_target12_tri_fixed_scaler_gpu,baseline,0001,online_evaluation,gen_1,data/structures/reward_guided/baseline/0001/generated/gen_1.cif,True,data/structures/reward_guided/baseline/0001/relaxed/gen_1_relaxed.cif,False,False,,,,False,False,,,,,,
matinvent_style_target12_tri_fixed_scaler_gpu,baseline,0001,online_evaluation,gen_10,data/structures/reward_guided/baseline/0001/generated/gen_10.cif,,,False,False,,,,False,False,,,,,,invalid_raw_structure
matinvent_style_target12_tri_fixed_scaler_gpu,baseline,0001,online_evaluation,gen_11,data/structures/reward_guided/baseline/0001/generated/gen_11.cif,True,data/structures/reward_guided/baseline/0001/relaxed/gen_11_relaxed.cif,False,False,,,,False,False,,,,,,
matinvent_style_target12_tri_fixed_scaler_gpu,baseline,0001,online_evaluation,gen_12,data/structures/reward_guided/baseline/0001/generated/gen_12.cif,,,False,False,,,,False,False,,,,,,invalid_raw_structure
matinvent_style_target12_tri_fixed_scaler_gpu,baseline,0001,online_evaluation,gen_13,data/structures/reward_guided/baseline/0001/generated/gen_13.cif,True,data/structures/reward_guided/baseline/0001/relaxed/gen_13_relaxed.cif,True,True,9.255877731794657,0.39012975,,True,False,,True,True,True,,
matinvent_style_target12_tri_fixed_scaler_gpu,baseline,0001,online_evaluation,gen_14,data/structures/reward_guided/baseline/0001/generated/gen_14.cif,True,data/structures/reward_guided/baseline/0001/relaxed/gen_14_relaxed.cif,False,False,,,,False,False,,,,,,
matinvent_style_target12_tri_fixed_scaler_gpu,baseline,0001,online_evaluation,gen_15,data/structures/reward_guided/baseline/0001/generated/gen_15.cif,True,data/structures/reward_guided/baseline/0001/relaxed/gen_15_relaxed.cif,True,True,7.337174466966881,0.06602362,,True,False,,True,True,True,,
matinvent_style_target12_tri_fixed_scaler_gpu,baseline,0001,online_evaluation,gen_16,data/structures/reward_guided/baseline/0001/generated/gen_16.cif,True,data/structures/reward_guided/baseline/0001/relaxed/gen_16_relaxed.cif,False,False,,,,False,False,,,,,,
matinvent_style_target12_tri_fixed_scaler_gpu,baseline,0001,online_evaluation,gen_17,data/structures/reward_guided/baseline/0001/generated/gen_17.cif,True,data/structures/reward_guided/baseline/0001/relaxed/gen_17_relaxed.cif,False,False,,,,False,False,,,,,,
matinvent_style_target12_tri_fixed_scaler_gpu,baseline,0001,online_evaluation,gen_18,data/structures/reward_guided/baseline/0001/generated/gen_18.cif,True,data/structures/reward_guided/baseline/0001/relaxed/gen_18_relaxed.cif,False,False,,,,False,False,,,,,,
matinvent_style_target12_tri_fixed_scaler_gpu,baseline,0001,online_evaluation,gen_19,data/structures/reward_guided/baseline/0001/generated/gen_19.cif,True,data/structures/reward_guided/baseline/0001/relaxed/gen_19_relaxed.cif,False,False,,,,False,False,,,,,,
matinvent_style_target12_tri_fixed_scaler_gpu,baseline,0001,online_evaluation,gen_2,data/structures/reward_guided/baseline/0001/generated/gen_2.cif,True,data/structures/reward_guided/baseline/0001/relaxed/gen_2_relaxed.cif,False,False,,,,False,False,,,,,,
matinvent_style_target12_tri_fixed_scaler_gpu,baseline,0001,online_evaluation,gen_20,data/structures/reward_guided/baseline/0001/generated/gen_20.cif,,,False,False,,,,False,False,,,,,,invalid_raw_structure
matinvent_style_target12_tri_fixed_scaler_gpu,baseline,0001,online_evaluation,gen_21,data/structures/reward_guided/baseline/0001/generated/gen_21.cif,True,data/structures/reward_guided/baseline/0001/relaxed/gen_21_relaxed.cif,True,True,11.512596858639656,0.97074133,,True,False,,True,True,True,,
matinvent_style_target12_tri_fixed_scaler_gpu,baseline,0001,online_evaluation,gen_22,data/structures/reward_guided/baseline/0001/generated/gen_22.cif,True,data/structures/reward_guided/baseline/0001/relaxed/gen_22_relaxed.cif,False,False,,,,False,False,,,,,,
matinvent_style_target12_tri_fixed_scaler_gpu,baseline,0001,online_evaluation,gen_23,data/structures/reward_guided/baseline/0001/generated/gen_23.cif,True,data/structures/reward_guided/baseline/0001/relaxed/gen_23_relaxed.cif,False,False,,,,False,False,,,,,,
matinvent_style_target12_tri_fixed_scaler_gpu,baseline,0001,online_evaluation,gen_24,data/structures/reward_guided/baseline/0001/generated/gen_24.cif,True,data/structures/reward_guided/baseline/0001/relaxed/gen_24_relaxed.cif,False,False,,,,False,False,,,,,,
matinvent_style_target12_tri_fixed_scaler_gpu,baseline,0001,online_evaluation,gen_25,data/structures/reward_guided/baseline/0001/generated/gen_25.cif,True,data/structures/reward_guided/baseline/0001/relaxed/gen_25_relaxed.cif,False,False,,,,False,False,,,,,,
